Region,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Elevation,El_er_max,El_er_min,Age,Age_er_max,Age_er_min,Type,Interc,Indicator,Region,CoralTaxa
Florida,25.29,-81,-1.67,0.43,0.43,-1.67,0.430,0.430,4468,364,364,1,1,1,1,0
Florida,25.29,-81,-1.58,0.34,0.34,-1.58,0.330,0.330,4489,350,391,1,0,1,1,0
Florida,25.29,-81,-1.54,0.56,0.56,-1.54,0.560,0.560,4655,375,405,1,1,1,1,0
Florida,25.29,-81,-1.82,0.61,0.61,-1.82,0.610,0.610,4762,503,503,1,1,1,1,0
Florida,25.59,-80.1,0,0,0,-14.02,0.763,0.760,9138,258,258,2,0,2,1,1
Florida,25.59,-80.1,0,0,0,-15.54,0.767,0.760,9334,254,254,2,0,2,1,1
Florida,25.59,-80.1,0,0,0,-17.07,0.771,0.760,9481,251,251,2,0,2,1,1
Florida,25.59,-80.1,0,0,0,-21.03,0.788,0.760,10030,264,264,2,0,2,1,1
Florida,25.59,-80.1,0,0,0,-22.25,0.795,0.760,10435,236,236,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-27,0.553,0.553,9512,282,282,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-17.5,0.553,0.553,8077,226,226,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-20.5,0.553,0.553,8547,254,254,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-16.5,0.553,0.553,8803,266,266,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-17.5,0.553,0.553,8704,263,263,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-26.5,0.553,0.553,10820,290,290,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-18,0.553,0.553,9327,274,274,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-19.5,0.553,0.553,9032,325,325,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-24.5,0.553,0.553,10109,357,357,2,0,2,1,1
Florida,26.25,-80.06,0,0,0,-23,0.553,0.553,8194,202,202,2,0,2,1,1
Florida,24.88,-80.5,0,0,0,-9.2,0.629,0.629,7724,423,423,2,0,2,1,1
Florida,24.55,-81.41,0,0,0,-5.06,0.460,0.456,4531,316,316,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-6.85,0.759,0.759,6187,91,91,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-8.8,0.761,0.759,7118,110,110,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-7.2,0.477,0.477,5853,111,111,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-7.7,0.759,0.759,6001,127,127,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-7.05,0.477,0.477,6260,110,110,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-8.7,0.547,0.546,7059,138,138,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-9.55,0.548,0.546,7579,234,234,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-7.5,0.760,0.759,6357,100,100,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-8.7,0.548,0.546,6730,106,106,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-7.3,0.477,0.477,6344,120,120,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-7.8,0.759,0.759,6235,154,154,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-12,0.762,0.759,8040,103,103,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-6.2,0.759,0.759,5799,104,104,2,0,2,1,1
Florida,26.13,-80.09,0,0,0,-8.5,1.567,1.567,7437,152,152,2,0,2,1,1
Florida,26.05,-80.1,0,0,0,-7.8,0.455,0.455,6842,286,286,2,0,2,1,1
Florida,26.05,-80.1,0,0,0,-9.5,0.455,0.455,7171,232,232,2,0,2,1,1
Florida,26.05,-80.1,0,0,0,-7.8,0.455,0.455,7125,242,242,2,0,2,1,1
Florida,26.05,-80.1,0,0,0,-7.9,0.455,0.455,6969,225,225,2,0,2,1,1
Florida,26.05,-80.1,0,0,0,-8.7,0.455,0.455,7240,193,193,2,0,2,1,1
Florida,26.05,-80.1,0,0,0,-9.5,0.455,0.455,6987,224,224,2,0,2,1,1
Florida,25.59,-80.1,0,0,0,-19.35,1.165,1.159,9436,87,87,2,0,2,1,1
Florida,25.59,-80.1,0,0,0,-30.02,1.206,1.159,10352,131,131,2,0,2,1,1
Florida,25.42,-80.13,0,0,0,-4.6,0.477,0.477,5520,78,78,2,0,2,1,1
Florida,24.55,-81.41,0,0,0,-2.01,0.372,0.372,1105,107,107,2,0,2,1,1
Florida,24.55,-81.41,0,0,0,-6,0.704,0.699,5472,95,95,2,0,2,1,1
Florida,24.85,-80.62,0,0,0,-5.3,0.456,0.456,5834,100,100,2,0,2,1,1
Florida,24.85,-80.62,0,0,0,-6.52,0.457,0.456,6991,135,135,2,0,2,1,1
