Site,Taxa,Depth,Taxa
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora valida,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora austera,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora torresiana,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora samoensis,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora austera,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora austera,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora selago,2,7
Australia,Acropora austera,2,7
Australia,Acropora austera,2,7
Australia,Acropora selago,2,7
Australia,Acropora austera,2,7
Australia,Acropora austera,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora yongei,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora prostrata,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora millepora,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora elseyi,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora glauca,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora sp.,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora sp.,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora divaricata,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora monticulosa,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora gemmifera,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora sp.,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora humilis,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora granulosa,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora granulosa,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora secale,2,7
Australia,Acropora loripes,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora secale,2,7
Australia,Acropora loripes,2,7
Australia,Acropora loripes,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora rosaria,2,7
Australia,Acropora loripes,2,7
