Region,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Elevation,El_er_max,El_er_min,Age,Age_er_max,Age_er_min,Type,Interc,Indicator,Region,CoralTaxa
Albany,-35.03,117.88,0.7567,0.473582874,0.473582874,0,0,0,1814,108,107,0,0,1,8,0
Albany,-35.03,117.88,0.6567,0.473582874,0.473582874,0,0,0,2937,228,182,0,0,1,8,0
Denmark,-34.96,117.35,1.16145,0.461289546,0.461289546,0,0,0,4346,175,193,0,0,1,8,0
Denmark,-34.96,117.35,0.26145,0.461289546,0.461289546,0,0,0,719,75,56,0,0,1,8,0
