Site,Taxa,Depth,Taxa
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora microphthalma,1,7
Australia,Acropora microphthalma,1,7
Australia,Acropora microphthalma,1,7
Australia,Acropora microphthalma,1,7
Australia,Acropora grandis,1,7
Australia,Acropora grandis,1,7
Australia,Acropora grandis,1,7
Australia,Acropora grandis,1,7
Australia,Acropora grandis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora cerealis,1,7
Australia,Acropora aspera,1,7
Australia,Acropora aspera,1,7
Australia,Acropora aspera,1,7
Australia,Acropora pulchra,1,7
Australia,Acropora aspera,1,7
Australia,Acropora aspera,1,7
Australia,Acropora pulchra,1,7
Australia,Acropora aspera,1,7
Australia,Acropora aspera,1,7
Australia,Acropora aspera,1,7
Australia,Acropora aspera,1,7
Australia,Acropora pulchra,1,7
Australia,Acropora paniculata,1,7
Australia,Acropora latistella,1,7
Australia,Acropora muricata,1,7
Australia,Acropora latistella,1,7
Australia,Acropora latistella,1,7
Australia,Acropora latistella,1,7
Australia,Acropora latistella,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora formosa,1,7
Australia,Acropora robusta,1,7
Australia,Acropora valenciennesi,1,7
Australia,Acropora valenciennesi,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora robusta,1,7
Australia,Acropora robusta,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora robusta,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora nobilis,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora verweyi,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora verweyi,1,7
Australia,Acropora verweyi,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora aculeus,1,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani cf.,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora vaughani,2,7
Australia,Acropora subglabra,2,7
Australia,Acropora subglabra,2,7
Australia,Acropora subglabra,2,7
Australia,Acropora subglabra,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora solitaryensis,2,7
Australia,Acropora kirstyae,2,7
Australia,Acropora kirstyae,2,7
Australia,Acropora (Acropora) hoeksemai,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora donei,2,7
Australia,Acropora abrolhosensis,2,7
Australia,Acropora abrolhosensis,2,7
Australia,Acropora nana,2,7
Australia,Acropora nana,2,7
Australia,Acropora nana,2,7
Australia,Acropora nana,2,7
Australia,Acropora nana,2,7
Australia,Acropora nana,2,7
Australia,Acropora multiacuta,2,7
Australia,Acropora multiacuta,2,7
Australia,Acropora multiacuta,2,7
Australia,Acropora multiacuta,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora dendrum,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora microclados,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora microclados,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora microclados,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora digitifera,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora anthocercis,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora sarmentosa,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora nasuta,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora hyacinthus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora navini,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora navini,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora longicyathus,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
Australia,Acropora tenuis,2,7
