Site,Taxa,Depth,Taxa
Caribbean,Orbicella,1.15,9
Caribbean,Orbicella,1.15,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
Caribbean,Orbicella,1.2,9
