Site,Taxa,Depth,Taxa
Florida,Apalmata,0,1
Florida,Apalmata,0,1
Florida,Apalmata,0,1
Florida,Apalmata,0,1
Florida,Apalmata,0,1
Florida,Apalmata,0,1
Florida,Apalmata,0,1
Florida,Apalmata,0,1
