Site,Taxa,Depth,Taxa
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites cylindrica,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lichen,4,1
Australia,Porites lobata,4,1
Australia,Porites lutea,4.5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites evermanni,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites annae,5,1
Australia,Porites vaughani,5,1
Australia,Porites vaughani,5,1
Australia,Porites vaughani,5,1
Australia,Porites vaughani,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites nigrescens,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites synaraea rus,5,1
Australia,Porites synaraea rus,5,1
Australia,Porites synaraea rus,5,1
Australia,Porites synaraea rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites rus,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
Australia,Porites cylindrica,5,1
