Site,Taxa,Depth,Taxa
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.45,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
Caribbean,Apalmata,0.5,1
